"id_municipio";"cidade";"estado";"regiao";"pais"
"421820";"Timbó";"Santa Catarina";"SUL";"Brasil"
"421875";"Tunápolis";"Santa Catarina";"SUL";"Brasil"
"420710";"Ilhota";"Santa Catarina";"SUL";"Brasil"
"420890";"Jaraguá do Sul";"Santa Catarina";"SUL";"Brasil"
"420519";"Ermo";"Santa Catarina";"SUL";"Brasil"
"420543";"Formosa do Sul";"Santa Catarina";"SUL";"Brasil"
"420425";"Cocal do Sul";"Santa Catarina";"SUL";"Brasil"
"421175";"Otacílio Costa";"Santa Catarina";"SUL";"Brasil"
"421050";"Maravilha";"Santa Catarina";"SUL";"Brasil"
"421040";"Maracajá";"Santa Catarina";"SUL";"Brasil"
"420900";"Joaçaba";"Santa Catarina";"SUL";"Brasil"
"421227";"Passos Maia";"Santa Catarina";"SUL";"Brasil"
"421140";"Nova Erechim";"Santa Catarina";"SUL";"Brasil"
"421360";"Porto União";"Santa Catarina";"SUL";"Brasil"
"420190";"Aurora";"Santa Catarina";"SUL";"Brasil"
"421880";"Turvo";"Santa Catarina";"SUL";"Brasil"
"421223";"Paraíso";"Santa Catarina";"SUL";"Brasil"
"422000";"Balneário Rincão";"Santa Catarina";"SUL";"Brasil"
"420515";"Doutor Pedrinho";"Santa Catarina";"SUL";"Brasil"
"421775";"Sul Brasil";"Santa Catarina";"SUL";"Brasil"
"421915";"Vargem";"Santa Catarina";"SUL";"Brasil"
"421165";"Novo Horizonte";"Santa Catarina";"SUL";"Brasil"
"421569";"Santa Terezinha do Progresso";"Santa Catarina";"SUL";"Brasil"
"421390";"Presidente Castello Branco";"Santa Catarina";"SUL";"Brasil"
"421410";"Presidente Nereu";"Santa Catarina";"SUL";"Brasil"
"420400";"Catanduvas";"Santa Catarina";"SUL";"Brasil"
"421605";"São Cristovão do Sul";"Santa Catarina";"SUL";"Brasil"
"421917";"Vargem Bonita";"Santa Catarina";"SUL";"Brasil"
"420840";"Itapiranga";"Santa Catarina";"SUL";"Brasil"
"420690";"Ibirama";"Santa Catarina";"SUL";"Brasil"
"421125";"Morro Grande";"Santa Catarina";"SUL";"Brasil"
"421620";"São Francisco do Sul";"Santa Catarina";"SUL";"Brasil"
"421290";"Pinhalzinho";"Santa Catarina";"SUL";"Brasil"
"421830";"Três Barras";"Santa Catarina";"SUL";"Brasil"
"420845";"Itapoá";"Santa Catarina";"SUL";"Brasil"
"420150";"Armazém";"Santa Catarina";"SUL";"Brasil"
"421030";"Major Vieira";"Santa Catarina";"SUL";"Brasil"
"420300";"Caçador";"Santa Catarina";"SUL";"Brasil"
"420390";"Capinzal";"Santa Catarina";"SUL";"Brasil"
"420510";"Dona Emma";"Santa Catarina";"SUL";"Brasil"
"420230";"Biguaçu";"Santa Catarina";"SUL";"Brasil"
"421985";"Zortéa";"Santa Catarina";"SUL";"Brasil"
"420700";"Içara";"Santa Catarina";"SUL";"Brasil"
"420990";"Lontras";"Santa Catarina";"SUL";"Brasil"
"420445";"Coronel Martins";"Santa Catarina";"SUL";"Brasil"
"421835";"Treviso";"Santa Catarina";"SUL";"Brasil"
"421850";"Treze Tílias";"Santa Catarina";"SUL";"Brasil"
"421510";"Rodeio";"Santa Catarina";"SUL";"Brasil"
"421530";"Salete";"Santa Catarina";"SUL";"Brasil"
"421080";"Meleiro";"Santa Catarina";"SUL";"Brasil"
"421555";"Santa Helena";"Santa Catarina";"SUL";"Brasil"
"420830";"Itapema";"Santa Catarina";"SUL";"Brasil"
"420555";"Frei Rogério";"Santa Catarina";"SUL";"Brasil"
"421265";"Pescaria Brava";"Santa Catarina";"SUL";"Brasil"
"420080";"Anchieta";"Santa Catarina";"SUL";"Brasil"
"421545";"Sangão";"Santa Catarina";"SUL";"Brasil"
"421890";"Urubici";"Santa Catarina";"SUL";"Brasil"
"421590";"São Bonifácio";"Santa Catarina";"SUL";"Brasil"
"420410";"Caxambu do Sul";"Santa Catarina";"SUL";"Brasil"
"420768";"Ipuaçu";"Santa Catarina";"SUL";"Brasil"
"421430";"Rancho Queimado";"Santa Catarina";"SUL";"Brasil"
"421570";"Santo Amaro da Imperatriz";"Santa Catarina";"SUL";"Brasil"
"421930";"Videira";"Santa Catarina";"SUL";"Brasil"
"421770";"Sombrio";"Santa Catarina";"SUL";"Brasil"
"420070";"Alfredo Wagner";"Santa Catarina";"SUL";"Brasil"
"421055";"Marema";"Santa Catarina";"SUL";"Brasil"
"421940";"Witmarsum";"Santa Catarina";"SUL";"Brasil"
"420640";"Guaraciaba";"Santa Catarina";"SUL";"Brasil"
"420920";"Lacerdópolis";"Santa Catarina";"SUL";"Brasil"
"420945";"Lajeado Grande";"Santa Catarina";"SUL";"Brasil"
"420480";"Curitibanos";"Santa Catarina";"SUL";"Brasil"
"420880";"Jaguaruna";"Santa Catarina";"SUL";"Brasil"
"421270";"Petrolândia";"Santa Catarina";"SUL";"Brasil"
"420210";"Barra Velha";"Santa Catarina";"SUL";"Brasil"
"420330";"Campo Alegre";"Santa Catarina";"SUL";"Brasil"
"421780";"Taió";"Santa Catarina";"SUL";"Brasil"
"420055";"Águas Frias";"Santa Catarina";"SUL";"Brasil"
"421635";"São João do Itaperiú";"Santa Catarina";"SUL";"Brasil"
"421340";"Ponte Serrada";"Santa Catarina";"SUL";"Brasil"
"421280";"Balneário Piçarras";"Santa Catarina";"SUL";"Brasil"
"420310";"Caibi";"Santa Catarina";"SUL";"Brasil"
"421090";"Modelo";"Santa Catarina";"SUL";"Brasil"
"421010";"Mafra";"Santa Catarina";"SUL";"Brasil"
"420207";"Balneário Gaivota";"Santa Catarina";"SUL";"Brasil"
"420860";"Jaborá";"Santa Catarina";"SUL";"Brasil"
"420005";"Abdon Batista";"Santa Catarina";"SUL";"Brasil"
"421625";"São João do Oeste";"Santa Catarina";"SUL";"Brasil"
"420810";"Itaiópolis";"Santa Catarina";"SUL";"Brasil"
"420250";"Bom Jardim da Serra";"Santa Catarina";"SUL";"Brasil"
"420460";"Criciúma";"Santa Catarina";"SUL";"Brasil"
"420530";"Faxinal dos Guedes";"Santa Catarina";"SUL";"Brasil"
"421250";"Penha";"Santa Catarina";"SUL";"Brasil"
"421500";"Rio Negrinho";"Santa Catarina";"SUL";"Brasil"
"421650";"São Joaquim";"Santa Catarina";"SUL";"Brasil"
"420610";"Grão Pará";"Santa Catarina";"SUL";"Brasil"
"420550";"Fraiburgo";"Santa Catarina";"SUL";"Brasil"
"421950";"Xanxerê";"Santa Catarina";"SUL";"Brasil"
"420315";"Calmon";"Santa Catarina";"SUL";"Brasil"
"420125";"Apiúna";"Santa Catarina";"SUL";"Brasil"
"420040";"Água Doce";"Santa Catarina";"SUL";"Brasil"
"420600";"Governador Celso Ramos";"Santa Catarina";"SUL";"Brasil"
"420120";"Antônio Carlos";"Santa Catarina";"SUL";"Brasil"
"420200";"Balneário Camboriú";"Santa Catarina";"SUL";"Brasil"
"420360";"Campos Novos";"Santa Catarina";"SUL";"Brasil"
"421160";"Nova Veneza";"Santa Catarina";"SUL";"Brasil"
"420170";"Ascurra";"Santa Catarina";"SUL";"Brasil"
"421700";"São Ludgero";"Santa Catarina";"SUL";"Brasil"
"421910";"Vargeão";"Santa Catarina";"SUL";"Brasil"
"420340";"Campo Belo do Sul";"Santa Catarina";"SUL";"Brasil"
"421450";"Rio do Campo";"Santa Catarina";"SUL";"Brasil"
"420490";"Descanso";"Santa Catarina";"SUL";"Brasil"
"420165";"Arvoredo";"Santa Catarina";"SUL";"Brasil"
"420140";"Araranguá";"Santa Catarina";"SUL";"Brasil"
"420435";"Cordilheira Alta";"Santa Catarina";"SUL";"Brasil"
"420915";"José Boiteux";"Santa Catarina";"SUL";"Brasil"
"420750";"Indaial";"Santa Catarina";"SUL";"Brasil"
"421870";"Tubarão";"Santa Catarina";"SUL";"Brasil"
"420960";"Lauro Muller";"Santa Catarina";"SUL";"Brasil"
"420209";"Barra Bonita";"Santa Catarina";"SUL";"Brasil"
"420215";"Belmonte";"Santa Catarina";"SUL";"Brasil"
"421185";"Ouro Verde";"Santa Catarina";"SUL";"Brasil"
"420560";"Galvão";"Santa Catarina";"SUL";"Brasil"
"420240";"Blumenau";"Santa Catarina";"SUL";"Brasil"
"420195";"Balneário Arroio do Silva";"Santa Catarina";"SUL";"Brasil"
"421460";"Rio do Oeste";"Santa Catarina";"SUL";"Brasil"
"420205";"Balneário Barra do Sul";"Santa Catarina";"SUL";"Brasil"
"421690";"São Lourenço do Oeste";"Santa Catarina";"SUL";"Brasil"
"420950";"Laurentino";"Santa Catarina";"SUL";"Brasil"
"420090";"Angelina";"Santa Catarina";"SUL";"Brasil"
"420870";"Jacinto Machado";"Santa Catarina";"SUL";"Brasil"
"421900";"Urussanga";"Santa Catarina";"SUL";"Brasil"
"420440";"Coronel Freitas";"Santa Catarina";"SUL";"Brasil"
"421860";"Trombudo Central";"Santa Catarina";"SUL";"Brasil"
"421540";"Salto Veloso";"Santa Catarina";"SUL";"Brasil"
"420785";"Irati";"Santa Catarina";"SUL";"Brasil"
"421230";"Paulo Lopes";"Santa Catarina";"SUL";"Brasil"
"420290";"Brusque";"Santa Catarina";"SUL";"Brasil"
"421715";"São Miguel da Boa Vista";"Santa Catarina";"SUL";"Brasil"
"420010";"Abelardo Luz";"Santa Catarina";"SUL";"Brasil"
"420917";"Jupiá";"Santa Catarina";"SUL";"Brasil"
"280650";"Santa Rosa de Lima";"Sergipe";"NORDESTE";"Brasil"
"280210";"Estância";"Sergipe";"NORDESTE";"Brasil"
"280270";"Ilha das Flores";"Sergipe";"NORDESTE";"Brasil"
"280620";"Salgado";"Sergipe";"NORDESTE";"Brasil"
"280640";"Santana do São Francisco";"Sergipe";"NORDESTE";"Brasil"
"280170";"Cristinápolis";"Sergipe";"NORDESTE";"Brasil"
"280360";"Laranjeiras";"Sergipe";"NORDESTE";"Brasil"
"280280";"Indiaroba";"Sergipe";"NORDESTE";"Brasil"
"280067";"Boquim";"Sergipe";"NORDESTE";"Brasil"
"280760";"Umbaúba";"Sergipe";"NORDESTE";"Brasil"
"280445";"Nossa Senhora Aparecida";"Sergipe";"NORDESTE";"Brasil"
"280730";"Telha";"Sergipe";"NORDESTE";"Brasil"
"280450";"Nossa Senhora da Glória";"Sergipe";"NORDESTE";"Brasil"
"280040";"Arauá";"Sergipe";"NORDESTE";"Brasil"
"280370";"Macambira";"Sergipe";"NORDESTE";"Brasil"
"280600";"Ribeirópolis";"Sergipe";"NORDESTE";"Brasil"
"280100";"Campo do Brito";"Sergipe";"NORDESTE";"Brasil"
"280570";"Propriá";"Sergipe";"NORDESTE";"Brasil"
"280390";"Malhador";"Sergipe";"NORDESTE";"Brasil"
"280120";"Canindé de São Francisco";"Sergipe";"NORDESTE";"Brasil"
"280240";"Gararu";"Sergipe";"NORDESTE";"Brasil"
"280260";"Gracho Cardoso";"Sergipe";"NORDESTE";"Brasil"
"280460";"Nossa Senhora das Dores";"Sergipe";"NORDESTE";"Brasil"
"280490";"Pacatuba";"Sergipe";"NORDESTE";"Brasil"
"280250";"General Maynard";"Sergipe";"NORDESTE";"Brasil"
"280720";"Siriri";"Sergipe";"NORDESTE";"Brasil"
"280500";"Pedra Mole";"Sergipe";"NORDESTE";"Brasil"
"280470";"Nossa Senhora de Lourdes";"Sergipe";"NORDESTE";"Brasil"
"280070";"Brejo Grande";"Sergipe";"NORDESTE";"Brasil"
"280400";"Maruim";"Sergipe";"NORDESTE";"Brasil"
"280670";"São Cristóvão";"Sergipe";"NORDESTE";"Brasil"
"280130";"Capela";"Sergipe";"NORDESTE";"Brasil"
"280550";"Poço Verde";"Sergipe";"NORDESTE";"Brasil"
"280200";"Divina Pastora";"Sergipe";"NORDESTE";"Brasil"
"280590";"Riachuelo";"Sergipe";"NORDESTE";"Brasil"
"280740";"Tobias Barreto";"Sergipe";"NORDESTE";"Brasil"
"280300";"Itabaianinha";"Sergipe";"NORDESTE";"Brasil"
"280010";"Amparo de São Francisco";"Sergipe";"NORDESTE";"Brasil"
"280410";"Moita Bonita";"Sergipe";"NORDESTE";"Brasil"
"280340";"Japoatã";"Sergipe";"NORDESTE";"Brasil"
"280750";"Tomar do Geru";"Sergipe";"NORDESTE";"Brasil"
"280150";"Carmópolis";"Sergipe";"NORDESTE";"Brasil"
"280480";"Nossa Senhora do Socorro";"Sergipe";"NORDESTE";"Brasil"
"280710";"Simão Dias";"Sergipe";"NORDESTE";"Brasil"
"280440";"Neópolis";"Sergipe";"NORDESTE";"Brasil"
"280110";"Canhoba";"Sergipe";"NORDESTE";"Brasil"
"280540";"Poço Redondo";"Sergipe";"NORDESTE";"Brasil"
"280160";"Cedro de São João";"Sergipe";"NORDESTE";"Brasil"
"280190";"Cumbe";"Sergipe";"NORDESTE";"Brasil"
"280220";"Feira Nova";"Sergipe";"NORDESTE";"Brasil"
"280430";"Muribeca";"Sergipe";"NORDESTE";"Brasil"
"280050";"Areia Branca";"Sergipe";"NORDESTE";"Brasil"
"280560";"Porto da Folha";"Sergipe";"NORDESTE";"Brasil"
"280660";"Santo Amaro das Brotas";"Sergipe";"NORDESTE";"Brasil"
"280380";"Malhada dos Bois";"Sergipe";"NORDESTE";"Brasil"
"280690";"São Francisco";"Sergipe";"NORDESTE";"Brasil"
"280320";"Itaporanga d'Ajuda";"Sergipe";"NORDESTE";"Brasil"
"280520";"Pinhão";"Sergipe";"NORDESTE";"Brasil"
"280140";"Carira";"Sergipe";"NORDESTE";"Brasil"
"280680";"São Domingos";"Sergipe";"NORDESTE";"Brasil"
"280060";"Barra dos Coqueiros";"Sergipe";"NORDESTE";"Brasil"
"280420";"Monte Alegre de Sergipe";"Sergipe";"NORDESTE";"Brasil"
"280350";"Lagarto";"Sergipe";"NORDESTE";"Brasil"
"280290";"Itabaiana";"Sergipe";"NORDESTE";"Brasil"
"280700";"São Miguel do Aleixo";"Sergipe";"NORDESTE";"Brasil"
"280230";"Frei Paulo";"Sergipe";"NORDESTE";"Brasil"
"280030";"Aracaju";"Sergipe";"NORDESTE";"Brasil"
"280630";"Santa Luzia do Itanhy";"Sergipe";"NORDESTE";"Brasil"
"280310";"Itabi";"Sergipe";"NORDESTE";"Brasil"
"280510";"Pedrinhas";"Sergipe";"NORDESTE";"Brasil"
"280580";"Riachão do Dantas";"Sergipe";"NORDESTE";"Brasil"
"280610";"Rosário do Catete";"Sergipe";"NORDESTE";"Brasil"
"280020";"Aquidabã";"Sergipe";"NORDESTE";"Brasil"
"280530";"Pirambu";"Sergipe";"NORDESTE";"Brasil"
"280330";"Japaratuba";"Sergipe";"NORDESTE";"Brasil"
"350590";"Batatais";"São Paulo";"SUDESTE";"Brasil"
"350600";"Bauru";"São Paulo";"SUDESTE";"Brasil"
"352340";"Itatiba";"São Paulo";"SUDESTE";"Brasil"
"352260";"Itapira";"São Paulo";"SUDESTE";"Brasil"
"350930";"Cajobi";"São Paulo";"SUDESTE";"Brasil"
"353390";"Olímpia";"São Paulo";"SUDESTE";"Brasil"
"351440";"Dracena";"São Paulo";"SUDESTE";"Brasil"
"353990";"Poloni";"São Paulo";"SUDESTE";"Brasil"
"350140";"Álvaro de Carvalho";"São Paulo";"SUDESTE";"Brasil"
"355395";"Tarumã";"São Paulo";"SUDESTE";"Brasil"
"350910";"Caiuá";"São Paulo";"SUDESTE";"Brasil"
"353220";"Narandiba";"São Paulo";"SUDESTE";"Brasil"
"351150";"Cerquilho";"São Paulo";"SUDESTE";"Brasil"
"351580";"Flora Rica";"São Paulo";"SUDESTE";"Brasil"
"351290";"Cosmorama";"São Paulo";"SUDESTE";"Brasil"
"353420";"Orindiúva";"São Paulo";"SUDESTE";"Brasil"
"355730";"Estiva Gerbi";"São Paulo";"SUDESTE";"Brasil"
"355120";"Sarutaiá";"São Paulo";"SUDESTE";"Brasil"
"354625";"Santa Cruz da Esperança";"São Paulo";"SUDESTE";"Brasil"
"353020";"Mirante do Paranapanema";"São Paulo";"SUDESTE";"Brasil"
"355300";"Taguaí";"São Paulo";"SUDESTE";"Brasil"
"351470";"Echaporã";"São Paulo";"SUDESTE";"Brasil"
"350310";"Arandu";"São Paulo";"SUDESTE";"Brasil"
"353450";"Oscar Bressane";"São Paulo";"SUDESTE";"Brasil"
"354490";"Sales Oliveira";"São Paulo";"SUDESTE";"Brasil"
"350450";"Avaré";"São Paulo";"SUDESTE";"Brasil"
"350360";"Areiópolis";"São Paulo";"SUDESTE";"Brasil"
"351790";"Guaraci";"São Paulo";"SUDESTE";"Brasil"
"352510";"Jardinópolis";"São Paulo";"SUDESTE";"Brasil"
"352010";"Igarapava";"São Paulo";"SUDESTE";"Brasil"
"354840";"Santópolis do Aguapeí";"São Paulo";"SUDESTE";"Brasil"
"351850";"Guareí";"São Paulo";"SUDESTE";"Brasil"
"352000";"Igaraçu do Tietê";"São Paulo";"SUDESTE";"Brasil"
"354425";"Rosana";"São Paulo";"SUDESTE";"Brasil"
"353810";"Pindorama";"São Paulo";"SUDESTE";"Brasil"
"351740";"Guaíra";"São Paulo";"SUDESTE";"Brasil"
"354370";"Rincão";"São Paulo";"SUDESTE";"Brasil"
"355550";"Ubirajara";"São Paulo";"SUDESTE";"Brasil"
"350240";"Anhumas";"São Paulo";"SUDESTE";"Brasil"
"353180";"Monte Mor";"São Paulo";"SUDESTE";"Brasil"
"350380";"Artur Nogueira";"São Paulo";"SUDESTE";"Brasil"
"351070";"Cardoso";"São Paulo";"SUDESTE";"Brasil"
"353300";"Nova Granada";"São Paulo";"SUDESTE";"Brasil"
"353500";"Palestina";"São Paulo";"SUDESTE";"Brasil"
"354890";"São Carlos";"São Paulo";"SUDESTE";"Brasil"
"353790";"Pilar do Sul";"São Paulo";"SUDESTE";"Brasil"
"352560";"João Ramalho";"São Paulo";"SUDESTE";"Brasil"
"352880";"Maracaí";"São Paulo";"SUDESTE";"Brasil"
"352480";"Jales";"São Paulo";"SUDESTE";"Brasil"
"352650";"Lavínia";"São Paulo";"SUDESTE";"Brasil"
"350560";"Barrinha";"São Paulo";"SUDESTE";"Brasil"
"352860";"Manduri";"São Paulo";"SUDESTE";"Brasil"
"353400";"Onda Verde";"São Paulo";"SUDESTE";"Brasil"
"350350";"Areias";"São Paulo";"SUDESTE";"Brasil"
"353630";"Patrocínio Paulista";"São Paulo";"SUDESTE";"Brasil"
"351420";"Dolcinópolis";"São Paulo";"SUDESTE";"Brasil"
"350160";"Americana";"São Paulo";"SUDESTE";"Brasil"
"350090";"Altair";"São Paulo";"SUDESTE";"Brasil"
"354400";"Rio das Pedras";"São Paulo";"SUDESTE";"Brasil"
"354640";"Santa Cruz do Rio Pardo";"São Paulo";"SUDESTE";"Brasil"
"354690";"Santa Lúcia";"São Paulo";"SUDESTE";"Brasil"
"354060";"Porto Feliz";"São Paulo";"SUDESTE";"Brasil"
"350150";"Alvinlândia";"São Paulo";"SUDESTE";"Brasil"
"350580";"Bastos";"São Paulo";"SUDESTE";"Brasil"
"351710";"Glicério";"São Paulo";"SUDESTE";"Brasil"
"350220";"Angatuba";"São Paulo";"SUDESTE";"Brasil"
"352190";"Itajobi";"São Paulo";"SUDESTE";"Brasil"
"354530";"Salto de Pirapora";"São Paulo";"SUDESTE";"Brasil"
"354025";"Pontalinda";"São Paulo";"SUDESTE";"Brasil"
"350510";"Barbosa";"São Paulo";"SUDESTE";"Brasil"
"352320";"Itararé";"São Paulo";"SUDESTE";"Brasil"
"350800";"Buri";"São Paulo";"SUDESTE";"Brasil"
"350745";"Borebi";"São Paulo";"SUDESTE";"Brasil"
"352040";"Ilhabela";"São Paulo";"SUDESTE";"Brasil"
"351110";"Catanduva";"São Paulo";"SUDESTE";"Brasil"
"353690";"Pedranópolis";"São Paulo";"SUDESTE";"Brasil"
"350710";"Bom Jesus dos Perdões";"São Paulo";"SUDESTE";"Brasil"
"350460";"Bady Bassitt";"São Paulo";"SUDESTE";"Brasil"
"352490";"Jambeiro";"São Paulo";"SUDESTE";"Brasil"
"355480";"Tremembé";"São Paulo";"SUDESTE";"Brasil"
"355465";"Torre de Pedra";"São Paulo";"SUDESTE";"Brasil"
"352250";"Itapevi";"São Paulo";"SUDESTE";"Brasil"
"351700";"Getulina";"São Paulo";"SUDESTE";"Brasil"
"351930";"Ibaté";"São Paulo";"SUDESTE";"Brasil"
"352042";"Ilha Comprida";"São Paulo";"SUDESTE";"Brasil"
"355290";"Taciba";"São Paulo";"SUDESTE";"Brasil"
"354100";"Praia Grande";"São Paulo";"SUDESTE";"Brasil"
"350700";"Boituva";"São Paulo";"SUDESTE";"Brasil"
"352680";"Lençóis Paulista";"São Paulo";"SUDESTE";"Brasil"
"352380";"Itobi";"São Paulo";"SUDESTE";"Brasil"
"354160";"Promissão";"São Paulo";"SUDESTE";"Brasil"
"351260";"Coronel Macedo";"São Paulo";"SUDESTE";"Brasil"
"351492";"Elisiário";"São Paulo";"SUDESTE";"Brasil"
"354515";"Saltinho";"São Paulo";"SUDESTE";"Brasil"
"352630";"Lagoinha";"São Paulo";"SUDESTE";"Brasil"
"353950";"Pitangueiras";"São Paulo";"SUDESTE";"Brasil"
"352730";"Louveira";"São Paulo";"SUDESTE";"Brasil"
"352360";"Itirapina";"São Paulo";"SUDESTE";"Brasil"
"350810";"Buritama";"São Paulo";"SUDESTE";"Brasil"
"350420";"Auriflama";"São Paulo";"SUDESTE";"Brasil"
"350535";"Barra do Chapéu";"São Paulo";"SUDESTE";"Brasil"
"351410";"Dois Córregos";"São Paulo";"SUDESTE";"Brasil"
"350440";"Avanhandava";"São Paulo";"SUDESTE";"Brasil"
"354170";"Quatá";"São Paulo";"SUDESTE";"Brasil"
"354360";"Rifaina";"São Paulo";"SUDESTE";"Brasil"
"354995";"São Lourenço da Serra";"São Paulo";"SUDESTE";"Brasil"
"353610";"Pardinho";"São Paulo";"SUDESTE";"Brasil"
"351519";"Espírito Santo do Turvo";"São Paulo";"SUDESTE";"Brasil"
"353880";"Piraju";"São Paulo";"SUDESTE";"Brasil"
"353150";"Monte Azul Paulista";"São Paulo";"SUDESTE";"Brasil"
"355320";"Taiúva";"São Paulo";"SUDESTE";"Brasil"
"355410";"Taubaté";"São Paulo";"SUDESTE";"Brasil"
"354910";"São João da Boa Vista";"São Paulo";"SUDESTE";"Brasil"
"350500";"Barão de Antonina";"São Paulo";"SUDESTE";"Brasil"
"353850";"Piquete";"São Paulo";"SUDESTE";"Brasil"
"350680";"Bocaina";"São Paulo";"SUDESTE";"Brasil"
"351220";"Conchal";"São Paulo";"SUDESTE";"Brasil"
"354190";"Queluz";"São Paulo";"SUDESTE";"Brasil"
"353520";"Palmeira d'Oeste";"São Paulo";"SUDESTE";"Brasil"
"352820";"Macedônia";"São Paulo";"SUDESTE";"Brasil"
"351800";"Guarani d'Oeste";"São Paulo";"SUDESTE";"Brasil"
"351370";"Descalvado";"São Paulo";"SUDESTE";"Brasil"
"355720";"Chavantes";"São Paulo";"SUDESTE";"Brasil"
"350920";"Cajamar";"São Paulo";"SUDESTE";"Brasil"
"354925";"São João de Iracema";"São Paulo";"SUDESTE";"Brasil"
"353010";"Mirandópolis";"São Paulo";"SUDESTE";"Brasil"
"355210";"Socorro";"São Paulo";"SUDESTE";"Brasil"
"350130";"Álvares Machado";"São Paulo";"SUDESTE";"Brasil"
"351600";"Flórida Paulista";"São Paulo";"SUDESTE";"Brasil"
"353330";"Nova Luzitânia";"São Paulo";"SUDESTE";"Brasil"
"350970";"Campos do Jordão";"São Paulo";"SUDESTE";"Brasil"
"352215";"Itaóca";"São Paulo";"SUDESTE";"Brasil"
"353530";"Palmital";"São Paulo";"SUDESTE";"Brasil"
"351190";"Clementina";"São Paulo";"SUDESTE";"Brasil"
"352080";"Inúbia Paulista";"São Paulo";"SUDESTE";"Brasil"
"350115";"Alumínio";"São Paulo";"SUDESTE";"Brasil"
"354920";"São João das Duas Pontes";"São Paulo";"SUDESTE";"Brasil"
"353270";"Nipoã";"São Paulo";"SUDESTE";"Brasil"
"350110";"Alto Alegre";"São Paulo";"SUDESTE";"Brasil"
"353380";"Óleo";"São Paulo";"SUDESTE";"Brasil"
"353770";"Piacatu";"São Paulo";"SUDESTE";"Brasil"
"351950";"Ibirarema";"São Paulo";"SUDESTE";"Brasil"
"354480";"Sales";"São Paulo";"SUDESTE";"Brasil"
"351760";"Guapiara";"São Paulo";"SUDESTE";"Brasil"
"353940";"Piratininga";"São Paulo";"SUDESTE";"Brasil"
"354410";"Rio Grande da Serra";"São Paulo";"SUDESTE";"Brasil"
"353780";"Piedade";"São Paulo";"SUDESTE";"Brasil"
"351170";"Charqueada";"São Paulo";"SUDESTE";"Brasil"
"355240";"Sumaré";"São Paulo";"SUDESTE";"Brasil"
"351512";"Emilianópolis";"São Paulo";"SUDESTE";"Brasil"
"350775";"Brejo Alegre";"São Paulo";"SUDESTE";"Brasil"
"352640";"Laranjal Paulista";"São Paulo";"SUDESTE";"Brasil"
"354880";"São Caetano do Sul";"São Paulo";"SUDESTE";"Brasil"
"350925";"Cajati";"São Paulo";"SUDESTE";"Brasil"
"355250";"Suzano";"São Paulo";"SUDESTE";"Brasil"
"355000";"São Luiz do Paraitinga";"São Paulo";"SUDESTE";"Brasil"
"351460";"Dumont";"São Paulo";"SUDESTE";"Brasil"
"355270";"Tabatinga";"São Paulo";"SUDESTE";"Brasil"
"353620";"Pariquera-Açu";"São Paulo";"SUDESTE";"Brasil"
"353490";"Pacaembu";"São Paulo";"SUDESTE";"Brasil"
"352430";"Jaboticabal";"São Paulo";"SUDESTE";"Brasil"
"351250";"Coroados";"São Paulo";"SUDESTE";"Brasil"
"352170";"Itaberá";"São Paulo";"SUDESTE";"Brasil"
"355560";"Uchoa";"São Paulo";"SUDESTE";"Brasil"
"350120";"Álvares Florence";"São Paulo";"SUDESTE";"Brasil"
"350690";"Bofete";"São Paulo";"SUDESTE";"Brasil"
"353960";"Planalto";"São Paulo";"SUDESTE";"Brasil"
"353430";"Orlândia";"São Paulo";"SUDESTE";"Brasil"
"350790";"Brotas";"São Paulo";"SUDESTE";"Brasil"
"352590";"Jundiaí";"São Paulo";"SUDESTE";"Brasil"
"350275";"Araçariguama";"São Paulo";"SUDESTE";"Brasil"
"353250";"Neves Paulista";"São Paulo";"SUDESTE";"Brasil"
"350550";"Barretos";"São Paulo";"SUDESTE";"Brasil"
"353720";"Pedro de Toledo";"São Paulo";"SUDESTE";"Brasil"
"355220";"Sorocaba";"São Paulo";"SUDESTE";"Brasil"
"353320";"Nova Independência";"São Paulo";"SUDESTE";"Brasil"
"354120";"Presidente Bernardes";"São Paulo";"SUDESTE";"Brasil"
"355370";"Taquaritinga";"São Paulo";"SUDESTE";"Brasil"
"351550";"Fernandópolis";"São Paulo";"SUDESTE";"Brasil"
"352570";"José Bonifácio";"São Paulo";"SUDESTE";"Brasil"
"355160";"Serra Negra";"São Paulo";"SUDESTE";"Brasil"
"352690";"Limeira";"São Paulo";"SUDESTE";"Brasil"
"351430";"Dourado";"São Paulo";"SUDESTE";"Brasil"
"350570";"Barueri";"São Paulo";"SUDESTE";"Brasil"
"352330";"Itariri";"São Paulo";"SUDESTE";"Brasil"
"350430";"Avaí";"São Paulo";"SUDESTE";"Brasil"
"353290";"Nova Europa";"São Paulo";"SUDESTE";"Brasil"
"352700";"Lindóia";"São Paulo";"SUDESTE";"Brasil"
"355340";"Tanabi";"São Paulo";"SUDESTE";"Brasil"
"354580";"Santa Bárbara d'Oeste";"São Paulo";"SUDESTE";"Brasil"
"351885";"Guatapará";"São Paulo";"SUDESTE";"Brasil"
"354660";"Santa Fé do Sul";"São Paulo";"SUDESTE";"Brasil"
"352350";"Itatinga";"São Paulo";"SUDESTE";"Brasil"
"353510";"Palmares Paulista";"São Paulo";"SUDESTE";"Brasil"
"352044";"Ilha Solteira";"São Paulo";"SUDESTE";"Brasil"
